rule_id,provider,service,category,rule_type,complexity,severity,controls_unlocked,frameworks_unlocked,framework_sample,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,title,description,frameworks,compliance_ids,source_file
aws.ssm.chain.auditd_tamper,aws,ssm,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_GCP,log_correlation,defense_evasion,defense_evasion,T1562,75,logging_monitoring_and_alerting,Detect EC2 auditd service stop/deletion and SSM commands that disable or tamper with Linux audit logging,Detect EC2 auditd service stop/deletion and SSM commands that disable or tamper with Linux audit logging,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,aws_rule_ciem/ssm/aws.ssm.chain.auditd_tamper.yaml
aws.ssm.chain.patch_evasion,aws,ssm,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_AWS,log_correlation,defense_evasion,defense_evasion,T1562,75,security_posture,Detect privileged actions that override patch states or orchestrate patch evasion via SSM command chaining.,Detect privileged actions that override patch states or orchestrate patch evasion via SSM command chaining.,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,aws_rule_ciem/ssm/aws.ssm.chain.patch_evasion.yaml
azure.compute.chain.nested_hypervisor_enable,azure,compute,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_IBM,log_correlation,reconnaissance,discovery,T1580,75,security_posture,Monitor VM updates for enabling nested virtualization and detect chained actions that bypass default hypervisor restrictions.,Monitor VM updates for enabling nested virtualization and detect chained actions that bypass default hypervisor restrictions.,CIS_AZURE,CIS_AZURE/6.1,azure_rule_ciem/compute/azure.compute.chain.nested_hypervisor_enable.yaml
ibm.activity_tracker.chain.log_export_delete,ibm,activity_tracker,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,PCI_DSS,log_correlation,defense_evasion,defense_evasion,T1562,75,logging_monitoring_and_alerting,Detect disabling of IBM Security Advisor malware detection alerts or deletion of Activity Tracker log exports containing anti-malware events.,Detect disabling of IBM Security Advisor malware detection alerts or deletion of Activity Tracker log exports containing anti-malware events.,PCI_DSS,PCI_DSS/5.3.4,ibm_rule_ciem/activity_tracker/ibm.activity_tracker.chain.log_export_delete.yaml
ibm.schematics.chain.auditd_tamper,ibm,schematics,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_GCP,log_correlation,defense_evasion,defense_evasion,T1562,75,logging_monitoring_and_alerting,Detect VPC instance auditd package removal and Schematics actions that alter or disable Linux audit logging,Detect VPC instance auditd package removal and Schematics actions that alter or disable Linux audit logging,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_ciem/schematics/ibm.schematics.chain.auditd_tamper.yaml
ibm.schematics.chain.patch_evasion,ibm,schematics,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_AWS,log_correlation,defense_evasion,defense_evasion,T1562,75,security_posture,Flag VSI patch compliance overrides or Schematics workspace runs that manipulate patch states.,Flag VSI patch compliance overrides or Schematics workspace runs that manipulate patch states.,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_ciem/schematics/ibm.schematics.chain.patch_evasion.yaml
ibm.vpc.chain.nested_virtualization_bypass,ibm,vpc,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_IBM,log_correlation,defense_evasion,defense_evasion,T1562,75,network_security,Monitor instance profile updates for nested virtualization settings and detect multi-step attempts to enable it.,Monitor instance profile updates for nested virtualization settings and detect multi-step attempts to enable it.,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_ciem/vpc/ibm.vpc.chain.nested_virtualization_bypass.yaml
oci.loadbalancer.chain.ssl_cipher_update_and_listener_modify,oracle,loadbalancer,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_AWS,log_correlation,defense_evasion,defense_evasion,T1562,75,security_posture,Detect security list modifications allowing plaintext protocols and chained actions updating SSL ciphers then modifying listeners to potentially disab,Detect security list modifications allowing plaintext protocols and chained actions updating SSL ciphers then modifying listeners to potentially disab,CIS_OCI,CIS_OCI/5.4.5,oracle_rule_ciem/loadbalancer/oci.loadbalancer.chain.ssl_cipher_update_and_listener_modify.yaml
oci.osmanagement.chain.auditd_disable,oracle,osmanagement,chain,ciem,L7_CIEM_CHAIN,HIGH,1,1,CIS_GCP,log_correlation,defense_evasion,defense_evasion,T1562,75,logging_monitoring_and_alerting,Detect Compute instance auditd process termination and OS Management commands that disable auditd logging,Detect Compute instance auditd process termination and OS Management commands that disable auditd logging,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_ciem/osmanagement/oci.osmanagement.chain.auditd_disable.yaml
azure.storage.immutable.blob_enabled,azure,storage,immutable,config,L1_API_BOOLEAN,MEDIUM,0,0,,config,,,,,,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data","A1.2 Backup and Disaster Recovery: The entity implements backup processes, data",SOC2,soc2_a1_2,azure_rule_config/storage/azure.storage.immutable.blob_enabled.yaml
gcp.sql.instance.high_availability_enabled,gcp,sql,instance,config,L1_API_BOOLEAN,MEDIUM,0,0,,config,,,,,,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequa,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequa,SOC2,soc2_a1_1,gcp_rule_config/sql/gcp.sql.instance.high_availability_enabled.yaml
ibm.activity_tracker.route.global_events_enabled,ibm,activity_tracker,route,config,L1_API_BOOLEAN,MEDIUM,0,0,,config,,,,,,Check that Activity Tracker routes are configured to collect global management events.,Check that Activity Tracker routes are configured to collect global management events.,CANADA_PBMM,CANADA_PBMM/SI-4(14),ibm_rule_config/activity_tracker/ibm.activity_tracker.route.global_events_enabled.yaml
ibm.monitoring.alert.action_enabled,ibm,monitoring,alert,config,L1_API_BOOLEAN,MEDIUM,0,0,,config,,,,,,Check that IBM Cloud Monitoring alerts for security events have actions enabled.,Check that IBM Cloud Monitoring alerts for security events have actions enabled.,CANADA_PBMM,CANADA_PBMM/SI-4(5),ibm_rule_config/monitoring/ibm.monitoring.alert.action_enabled.yaml
alicloud.actiontrail.trail.is_organization_trail_check,alicloud,actiontrail,trail,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,Check that ActionTrail is configured as an organization trail for multi-account logging.,Check that ActionTrail is configured as an organization trail for multi-account logging.; Check that ActionTrail trails are configured as multi-accoun,CANADA_PBMM,CANADA_PBMM/IR-4(1);CANADA_PBMM/SI-4(2),alicloud_rule_config/actiontrail/alicloud.actiontrail.trail.is_organization_trail_check.yaml
alicloud.ecs.disk.delete_with_instance_configured,alicloud,ecs,disk,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,PARTIAL: alicloud.ecs.disk.delete_with_instance ||| verifies config exists for system disks but not for all storage types or procedural wipe execution,PARTIAL: alicloud.ecs.disk.delete_with_instance ||| verifies config exists for system disks but not for all storage types or procedural wipe execution,NIST_800_171,NIST_800_171/3.8.3,alicloud_rule_config/ecs/alicloud.ecs.disk.delete_with_instance_configured.yaml
alicloud.sas.anti_ransomware.enabled,alicloud,sas,anti_ransomware,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/sas/alicloud.sas.anti_ransomware.enabled.yaml
alicloud.threatdetection.instance.enabled,alicloud,threatdetection,instance,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/threatdetection/alicloud.threatdetection.instance.enabled.yaml
aws.inspector.assessment.enabled,aws,inspector,assessment,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,aws_rule_config/inspector/aws.inspector.assessment.enabled.yaml
azure.compute.disk.delete_option_configured,azure,compute,disk,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,Check that OS and data disks are configured to be deleted on VM deletion.,Check that OS and data disks are configured to be deleted on VM deletion.; (refined),NIST_800_171,NIST_800_171/3.8.3,azure_rule_config/compute/azure.compute.disk.delete_option_configured.yaml
gcp.compute.autoscaler.configured,gcp,compute,autoscaler,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequa,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequa,SOC2,soc2_a1_1,gcp_rule_config/compute/gcp.compute.autoscaler.configured.yaml
gcp.logging.sink.filter_attributes_configured,gcp,logging,sink,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,ensure log sinks capture required audit event details,ensure log sinks capture required audit event details,PCI_DSS,PCI_DSS/10.2.2,gcp_rule_config/logging/gcp.logging.sink.filter_attributes_configured.yaml
gcp.logging.sink.filter_expression_configured,gcp,logging,sink,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,verify log sink filter excludes sensitive content types,verify log sink filter excludes sensitive content types,CANADA_PBMM,CANADA_PBMM/AU-3(1),gcp_rule_config/logging/gcp.logging.sink.filter_expression_configured.yaml
gcp.logging.sink.pubsub_destination_configured,gcp,logging,sink,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CIS_GCP,CIS_GCP/2.2,gcp_rule_config/logging/gcp.logging.sink.pubsub_destination_configured.yaml
gcp.securitycenter.organization.enabled,gcp,securitycenter,organization,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CIS,CIS/8.1.16,gcp_rule_config/securitycenter/gcp.securitycenter.organization.enabled.yaml
gcp.sql.backup.retention_configured,gcp,sql,backup,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data","A1.2 Backup and Disaster Recovery: The entity implements backup processes, data",SOC2,soc2_a1_2,gcp_rule_config/sql/gcp.sql.backup.retention_configured.yaml
gcp.storage.multi.region_configured,gcp,storage,multi,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data","A1.2 Backup and Disaster Recovery: The entity implements backup processes, data",SOC2,soc2_a1_2,gcp_rule_config/storage/gcp.storage.multi.region_configured.yaml
ibm.activity_tracker.instance.status_configured,ibm,activity_tracker,instance,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,check that IBM Cloud Activity Tracker instance is provisioned and active,check that IBM Cloud Activity Tracker instance is provisioned and active; check that ibm cloud activity tracker is provisioned and active; check that,CANADA_PBMM,CANADA_PBMM/SI-4(11);CANADA_PBMM/SI-4(16);CANADA_PBMM/SI-4(20);CANADA_PBMM/SI-4(23),ibm_rule_config/activity_tracker/ibm.activity_tracker.instance.status_configured.yaml
ibm.functions.function.iam_role_least_privilege_enforced,ibm,functions,function,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/1.15,ibm_rule_config/functions/ibm.functions.function.iam_role_least_privilege_enforced.yaml
ibm.iam.policy.audit_log_admin_configured,ibm,iam,policy,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,PARTIAL: ibm.iam.policy.audit_log_admin ||| verifies IAM policy binding for audit log management roles but may not cover all logging services,PARTIAL: ibm.iam.policy.audit_log_admin ||| verifies IAM policy binding for audit log management roles but may not cover all logging services,NIST_800_171,NIST_800_171/3.3.9,ibm_rule_config/iam/ibm.iam.policy.audit_log_admin_configured.yaml
ibm.monitoring.notification_channel.configured,ibm,monitoring,notification_channel,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/3.4,ibm_rule_config/monitoring/ibm.monitoring.notification_channel.configured.yaml
ibm.vpc.vpn.ike_policy_configured,ibm,vpc,vpn,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/vpc/ibm.vpc.vpn.ike_policy_configured.yaml
k8s.cluster.api_server.allow_privileged_restricted,k8s,cluster,api_server,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,Check that the Kubernetes API server's --allow-privileged argument is set to false.,Check that the Kubernetes API server's --allow-privileged argument is set to false.; (refined),CIS;CIS_K8S,CIS/2.1.1;CIS_K8S/2.1.1,k8s_rule_config/cluster/k8s.cluster.api_server.allow_privileged_restricted.yaml
k8s.falco.daemonset.status_configured,k8s,falco,daemonset,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,check that a runtime security tool like Falco is deployed as a DaemonSet,check that a runtime security tool like Falco is deployed as a DaemonSet,CANADA_PBMM,CANADA_PBMM/SI-4(16),k8s_rule_config/falco/k8s.falco.daemonset.status_configured.yaml
k8s.rbac.role.verbs_configured,k8s,rbac,role,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,PARTIAL: k8s.rbac.role.verbs ||| verifies RBAC policy configuration but not audit log coverage or centralized collection,PARTIAL: k8s.rbac.role.verbs ||| verifies RBAC policy configuration but not audit log coverage or centralized collection,CIS,CIS/3.2.2,k8s_rule_config/rbac/k8s.rbac.role.verbs_configured.yaml
oci.cloudguard.target.enabled,oracle,cloudguard,target,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CIS,CIS/8.1.16,oracle_rule_config/cloudguard/oci.cloudguard.target.enabled.yaml
oci.functions.function.dynamic_group_least_privilege_enforced,oracle,functions,function,config,L2_API_CONFIG,MEDIUM,0,0,,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,oracle_rule_config/functions/oci.functions.function.dynamic_group_least_privilege_enforced.yaml
k8s.network.ingress.tls_secret_configured,k8s,network,ingress,config,L3_API_LIST_CROSS,HIGH,0,0,,config,,,,,,PARTIAL: k8s.network.ingress.tls_secret_configured ||| verifies TLS secret is referenced but not the TLS version or cipher strength,PARTIAL: k8s.network.ingress.tls_secret_configured ||| verifies TLS secret is referenced but not the TLS version or cipher strength,CIS,CIS/10.3,k8s_rule_config/network/k8s.network.ingress.tls_secret_configured.yaml
alicloud.ecs.instance.guest_config_configured,alicloud,ecs,instance,config,L5_NEEDS_AGENT,MEDIUM,0,0,,config,,,,,,PARTIAL: alicloud.ecs.instance.guest_config ||| verifies guest OS config recommendation exists but not its execution or state,PARTIAL: alicloud.ecs.instance.guest_config ||| verifies guest OS config recommendation exists but not its execution or state,PCI_DSS,PCI_DSS/10.6.1,alicloud_rule_config/ecs/alicloud.ecs.instance.guest_config_configured.yaml
gcp.compute.instance.os_config_time_sync_configured,gcp,compute,instance,config,L5_NEEDS_AGENT,MEDIUM,0,0,,config,,,,,,Check that Compute Engine VMs are configured to use Google's internal NTP service for accurate time synchronization.,Check that Compute Engine VMs are configured to use Google's internal NTP service for accurate time synchronization.; (refined),NIST_800_171,NIST_800_171/3.3.7,gcp_rule_config/compute/gcp.compute.instance.os_config_time_sync_configured.yaml
alicloud.actiontrail.activity_log.critical_gap,alicloud,actiontrail,activity_log,ciem,L6_CIEM_EVENT,MEDIUM,0,0,,log,reconnaissance,discovery,T1580,55,security_posture,Detect critical event gaps in ActionTrail and anomalous RAM privileged actions,Detect critical event gaps in ActionTrail and anomalous RAM privileged actions,PCI_DSS,PCI_DSS/10.2.2,alicloud_rule_ciem/actiontrail/alicloud.actiontrail.activity_log.critical_gap.yaml
alicloud.actiontrail.activity_log.review_anomaly,alicloud,actiontrail,activity_log,ciem,L6_CIEM_EVENT,MEDIUM,0,0,,log,reconnaissance,discovery,T1580,55,security_posture,Identify anomalies in log review activity and detect unauthorized role assumption chains in ActionTrail and RAM logs.,Identify anomalies in log review activity and detect unauthorized role assumption chains in ActionTrail and RAM logs.,PCI_DSS,PCI_DSS/10.4.2.1,alicloud_rule_ciem/actiontrail/alicloud.actiontrail.activity_log.review_anomaly.yaml
alicloud.ecs.activity_log.modify_time_service,alicloud,ecs,activity_log,ciem,L6_CIEM_EVENT,MEDIUM,0,0,,log,defense_evasion,defense_evasion,T1562,55,security_posture,Detect actions that disable or modify time services on ECS instances and disabling or pausing ActionTrail trails that could affect audit timestamp gen,Detect actions that disable or modify time services on ECS instances and disabling or pausing ActionTrail trails that could affect audit timestamp gen,NIST_800_171,NIST_800_171/3.3.7,alicloud_rule_ciem/ecs/alicloud.ecs.activity_log.modify_time_service.yaml
alicloud.ecs.audit.create_image,alicloud,ecs,audit,ciem,L6_CIEM_EVENT,MEDIUM,0,0,,log,persistence,persistence,T1098,55,logging_monitoring_and_alerting,Monitor ECS custom image creation and OOS template executions that could introduce untested diagnostic programs.,Monitor ECS custom image creation and OOS template executions that could introduce untested diagnostic programs.,NIST_800_171,NIST_800_171/3.7.4,alicloud_rule_ciem/ecs/alicloud.ecs.audit.create_image.yaml
